sat1_satellite_id,sat1_epoch,sat1_mean_motion,sat1_eccentricity,sat1_inclination,sat1_raan,sat1_argument_of_perigee,sat1_mean_anomaly,sat1_perigee,sat1_apogee,sat1_period,sat1_semi_major_axis,sat1_orbital_energy,sat1_orbital_angular_momentum,sat1_rev_number,sat1_bstar,sat1_mean_motion_derivative,sat1_cluster,sat2_satellite_id,sat2_epoch,sat2_mean_motion,sat2_eccentricity,sat2_inclination,sat2_raan,sat2_argument_of_perigee,sat2_mean_anomaly,sat2_perigee,sat2_apogee,sat2_period,sat2_semi_major_axis,sat2_orbital_energy,sat2_orbital_angular_momentum,sat2_rev_number,sat2_bstar,sat2_mean_motion_derivative,sat2_cluster,mean_motion,eccentricity,inclination,raan,argument_of_perigee,mean_anomaly,perigee,apogee,period,semi_major_axis,orbital_energy,orbital_angular_momentum,bstar,mean_motion_derivative,close_approach
MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.8452269399999999,0.0013521000000000002,0.6255085506222477,4.134187579137748,2.1722280603858826,-2.1740030602351603,254.94076351849617,274.2689576270832,0.09170651886214354,264.60486057279013,1080997.8361745402,999358212.528122,-7.948000000000002e-05,-7.761999999999999e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.06312819999999952,4.2199999999999996e-05,0.17830981770074872,4.131805204708776,-2.9169495802363503,2.91767563720518,-19.65307159990607,-19.07296608768138,-0.006682850650111316,-19.363018843793725,-80412.90662406757,-73438640.61929321,-0.00047483,-7.146999999999999e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,0.0003870399999996721,2.1499999999999994e-05,1.7453292519009622e-06,2.6441197115645974,0.41893836167320697,-0.4188999644296638,-0.26702315737566096,0.0304161486465091,-4.0802286790375675e-05,-0.11830350436503068,-492.6707353293896,-449148.2358779907,-0.00011802000000000001,-1.8799999999999996e-05,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.21343986000000115,2.8399999999999986e-05,0.0010192722831646739,-2.656569145119073,0.3818309164465554,-0.38182044447104335,64.27519191006559,64.68588554124744,0.022187082926179436,64.48053872565652,271054.81701693684,245299197.38925934,4.906999999999999e-06,9.84e-06,False
MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-1.2409767899999995,0.0013556,0.6256219970236273,1.4348980099176094,2.4937107272862304,-2.4954996897695243,370.58160986488474,389.99165031925895,0.13125047947017476,380.2866300920723,1580269.4916722663,1442345132.6341934,0.00022188957399999997,1.384e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,0.06274115999999985,2.0700000000000002e-05,0.17830807237149682,1.4876854931441787,-3.3358879419095575,3.336575601634844,-19.38604844253041,-19.10338223632789,-0.00664204836332094,-19.244715339428694,-79920.23588873819,-72989492.38341522,-0.00035681,-5.267e-05,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.28887811000000063,-0.00010960000000000001,0.7766435918694448,-0.1492413590087831,-1.1796732774107233,1.179798941116868,88.38733813787621,86.8921076954357,0.030181525952568178,87.63972291665596,367165.2304987833,333120684.121048,-0.00019381,-7.239e-05,False
STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,0.06274031000000058,-5.290000000000001e-05,0.17826618446944875,0.7798148551203177,-2.522358561628465,2.523248679546982,-18.873976825424506,-19.61328169202534,-0.006641616546514628,-19.243629258725377,-79918.46762505919,-72985421.03484344,0.00039469999999999994,4.599e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,-1.6345825400000003,0.0130788,0.17781588952243432,-1.788917104733636,4.161392026188583,-4.162357193264937,451.7815256187214,647.3269984674043,0.1932539827630848,549.5542620430633,2120188.334552549,2041092738.472908,0.000196097,6.44e-06,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.60875229,1.969999999999999e-05,0.0011117747335203099,-2.447515352644445,0.7155343787693671,-0.7155623040373991,179.86905814509464,180.194335972089,0.06168620666655511,180.03169705859182,769772.2712058835,687788169.3208771,-5.6145426000000004e-05,-5.9700000000000004e-06,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.6846279600000003,-0.0001061,0.7767570382708243,-2.8485309282289224,-0.8581906105103758,0.8583023115825039,204.02818448426478,202.61480038761147,0.0697254865605994,203.32149243593813,866436.8859965093,776107604.2271194,0.000107559574,1.907e-05,False
STARLINK-3807,25034.59620419,15.08814066,0.0001178,0.9288432839603583,3.3287355826348852,1.3943505207352778,4.890798281852803,546.1447243145303,547.7745956104172,1.5906532515054088,6917.959659962474,-28809104.229596086,52511919966.329636,15553,-0.00015126999999999998,-2.693e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,0.062353270000000904,-7.44e-05,0.17826443914019685,-1.8643048564442797,-2.9412969233016724,2.9421486439766458,-18.606953668048845,-19.643697840671848,-0.0066008142597242525,-19.125325754360347,-79425.7968897298,-72536272.79896545,0.0005127199999999999,6.479e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,-1.6345874400000007,0.0131491,0.17785777742448228,-2.8259166971108307,4.68650225691911,-4.687378412203611,451.29669649550124,647.8148230527504,0.19325449932208327,549.5557597741254,2120194.5718462504,2041097829.107338,8.478199999999999e-05,-1.129e-05,False
STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,0.0665625599999995,-0.000552,-0.9560302777186739,2.374277846572259,0.48992264768106875,-0.4899784982171316,-16.718362283734677,-24.407509982105694,-0.007107140964585312,-20.562936132920186,-84908.94471332058,-77864252.65568542,-0.00120476,-0.00015172,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6322447100000002,-0.0013667,-0.6245608368384148,-3.535874748920077,-1.8180780658759572,1.8197867432136596,-190.50565750698843,-210.01656332981383,-0.06956640334942987,-200.26111041840159,-810522.946127642,-754580164.9467392,-0.00025184,-1.564e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-1.8480023800000005,0.0131371,0.17882119917158312,-4.090207027316743,4.620500885925692,-4.621415438453737,515.8437547503227,712.2136081678773,0.2154389551732987,614.0286814591,2391217.6677624844,2286368426.643379,0.000235962,2.184e-05,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,STARLINK-5745,25034.00428717,15.02529402,5.49e-05,0.7505421929058694,0.2904350048366204,4.448076318462668,1.8364738361919775,565.8559878275564,566.6176964328224,1.597306513140697,6937.236842130189,-28729049.538807686,52585032678.605736,10879,-3.5052e-05,-6.77e-06,0,0.06312130999999965,8.04e-05,0.17824174985992103,2.169440769570447,-2.468057877940417,2.468672233837119,-19.916273209844803,-18.80600464982581,-0.006682217938454027,-19.36113892983485,-80404.32400160655,-73431473.39886475,5.142000000000003e-06,-8.699999999999993e-07,False
RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,STARLINK-32125,25034.42303014,15.30139756,0.0001499,0.9278362289819575,1.861562944189396,1.6258684460123256,4.659362387050598,481.5046086062039,483.55929748572726,1.5684841796895292,6853.531953045966,-29079928.75285619,52266823157.62549,3059,0.00030141,8.562e-05,0,-0.3421727299999997,0.0005943,0.7787728935568778,0.9571996483175098,2.219856350343556,-2.220734250957309,99.96543166010997,108.26650594746752,0.035877027040189136,104.11596880378875,435159.2648631558,395497334.1587982,0.00023935999999999999,-2.5619999999999995e-05,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,-0.024018429999999924,0.00016069999999999998,-0.00283616003449072,-0.54480452601003,0.8999615754983563,-0.8998219491581971,6.237328662818982,8.465042789081053,0.0025360541637617917,7.3511857259500175,30581.565557941794,27891181.251312256,0.001875334,0.00028096999999999996,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,MARAFON-D GVM,25034.58187564,14.45617062,0.001502,1.5533447796042053,5.995750523327144,3.7980965063982084,2.4853593268154373,736.4453721247,757.8282551128104,1.6601906985516728,7118.136813618756,-27998930.91668165,53266181370.15361,4914,0.00022192999999999998,8e-06,0,0.6322244999999995,-0.0013359,-0.624510222290107,-3.8824133625620543,-1.7781763485168631,1.7799373857321252,-190.7125517197901,-209.79731434716996,-0.06956427280361965,-200.25493303348048,-810497.2204663828,-754556963.3133163,-0.000278035,-1.9810000000000002e-05,False
STARLINK-4033,25034.55293687,15.08841533,0.0001353,0.9287839427657905,2.4598757744070676,1.9800184405222512,4.305146070029097,545.9397146177116,547.8116917829966,1.590624295202243,6917.875703200354,-28809453.862809293,52511601205.20687,15083,-2.991e-05,-7.64e-06,0,STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,0.07589588000000091,9.5e-05,-0.7756958780856118,0.7475541892264548,1.5338232719206488,-1.5340152581383686,-23.95223212636847,-22.63971339816635,-0.008041410439854513,-23.29597276226741,-96690.34045188501,-88342636.53966522,-0.00013751,-2.0870000000000002e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-4030,25034.43148965,15.08841514,0.000196,0.9288205946800824,2.4686163833010557,2.0971981011718985,4.188058911829805,545.5198576264456,548.231664924866,1.5906243152320876,6917.875761275655,-28809453.620955035,52511600897.621506,15080,-2.1147e-05,-6.25e-06,0,-1.9224833700000001,1.5800000000000005e-05,0.6055559466134487,3.2593988874409066,-0.5538610394986287,0.5541874160687508,657.7733773090922,658.2707203230257,0.23226223919215472,658.0220488160594,2502311.431878008,2440706412.1743317,0.000145617,6.8500000000000005e-06,False
RROCI-2,25034.32769153,14.95922483,0.0007442,1.7066091225388353,2.8187625925069058,3.8457247963558814,2.4386281360932887,581.4700402663138,591.8258034331948,1.6043612067297184,6957.647921849754,-28644769.487993035,52662320491.78429,5007,0.00054077,6e-05,0,STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,-0.7379225799999993,0.0005978,0.7788863399582574,-1.7420899209026293,2.541339017243903,-2.542230880491673,215.60627800649854,223.9891986396433,0.07542098764822036,219.79773832307092,934430.9203608818,838484254.2648697,0.000540729574,6.584e-05,False
ONEWEB-0010,25034.35847439,13.16593177,0.0002118,1.534376541293531,5.728015270741962,1.5433370616732698,4.742246327898556,1203.2932349355378,1206.5023852478917,1.8228865544242423,7575.897810091715,-26307142.189077027,54952307309.79584,28597,0.00012447,6e-07,0,STARLINK-5121,25034.51058617,15.08842004,0.0001257,0.9287787067780344,3.5056159756782503,1.5720878704413723,4.713080130768479,546.0046867496658,547.7438403395199,1.5906237986730891,6917.874263544593,-28809459.858248737,52511595806.987076,12926,9.016800000000001e-05,1.148e-05,0,-1.9224882700000006,8.61e-05,0.6055978345154966,2.222399295063712,-0.028750808768102543,0.029166197130076732,657.2885481858721,658.7585449083717,0.23226275575115318,658.0235465471214,2502317.6691717096,2440711502.8087616,3.4302e-05,-1.0880000000000001e-05,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-6243,25034.21286459,15.0253995,9.71e-05,0.7505352115888615,1.8410500894907065,4.730238462644835,1.5542226802179584,565.5307727570607,566.8779778467451,1.5972952998687298,6937.2043753019025,-28729183.993707348,52584909458.71305,9025,0.00020554000000000001,2.574e-05,0,-0.012880050000001475,-5.6800000000000005e-05,0.9539446092625408,-0.12872850431009364,-4.284043294043233,4.284938647949507,4.361173987019356,3.573427334417829,0.0013704057733676667,3.9673006607190473,16420.471349939704,15034383.033485413,-9.794000000000001e-05,-1.251e-05,False
YAOGAN-31 03A,25034.58632699,13.4538326,0.0132748,1.1066364842025167,0.6796992785674197,6.258590127360482,0.025701718564868494,997.301383245167,1195.5586633922703,1.7838782979951724,7467.430023318719,-26689265.286402486,54552693636.09441,19369,0.00017495,1.9e-07,0,STARLINK-3617,25034.21529736,15.08835489,0.0001199,0.9288555012651222,5.801809536845534,1.8202091128926423,4.464939689695438,546.0647218089407,547.7236328326617,1.5906306668267907,6917.894177320801,-28809376.927645642,52511671424.21026,16380,-6.5095e-05,-1.324e-05,0,-1.6345222899999996,0.0131549,0.17778098293739453,-5.122110258278114,4.43838101446784,-4.439237971130569,451.2366614362263,647.8350305596086,0.19324763116838173,549.5358459979179,2120111.641243156,2041022211.8841553,0.00024004499999999998,1.343e-05,False
STARLINK-3935,25034.51429234,15.08839512,0.0001661,0.9288345573140983,2.11333716076509,2.0199201578813453,4.2652967125475625,545.73282040491,548.0309407656405,1.5906264257480531,6917.881880585275,-28809428.137148034,52511624406.840294,15118,-5.6105000000000006e-05,-1.181e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,0.06260772999999986,-2.610000000000001e-05,0.1782557124939368,-3.0797032783140748,-2.315727286155605,2.3166470746714056,-19.018857577669223,-19.387352685448604,-0.006627640017079939,-19.203105131558914,-79749.70444167778,-72831832.28830719,0.000607885,7.991e-05,False
STARLINK-4375,25034.59260476,15.01251945,4.03e-05,1.7044798208514023,1.7123215851806128,0.44619516860160235,5.8391613281674655,569.8919467440801,570.451405181163,1.5986657056420974,6941.1716759626215,-28712763.522357408,52599943841.74654,14010,0.0001076,1.323e-05,0,STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,-0.013267940000000422,-0.0001519,0.9539009760312408,-3.4807188538985523,-3.8894522754353478,3.8905116902913086,5.14026876150092,3.0331117300738697,0.0014116398769643546,4.086690245787395,16914.91034894809,15487602.61793518,0.00077159,0.00010495,False
STARLINK-11182 [DTC],25033.00992456,15.69714741,0.0001464,0.9277227825805779,4.560852513409535,1.3043857791119782,4.9808590165849616,365.8637622598153,367.8366047935515,1.528940219081498,6737.850183526683,-29579200.408353917,51823836237.51942,2881,4.0426e-08,-5.84e-06,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,0.3953124299999988,8.699999999999995e-06,-9.250245035563598e-05,-0.20905379247462808,-0.3337034623228117,0.3337418595663557,-115.59386623502905,-115.50845043084155,-0.039499123740375675,-115.5511583329353,-498717.45418894663,-442488971.93161774,6.1052426e-05,1.581e-05,False
STARLINK-2021,25034.18552842,15.0644308,0.0002933,0.9260053785966155,0.08832587745567703,2.374365113034858,3.9109547318199174,552.1853610820444,556.247693096836,1.5931567756280554,6925.21652708944,-28778915.449126434,52539453078.57602,22072,0.0018595999999999999,0.00027559,0,STARLINK-3637,25034.26221404,15.0885277,0.0001393,0.9288450292896102,5.972855294199483,1.8132888824084847,4.471898317423139,545.8777011571547,547.8050117590637,1.5906124492186184,6917.841356458109,-28809596.900331415,52511470818.09376,16362,-0.00026929,-4.573e-05,0,-0.024096899999999977,0.00015399999999999998,-0.002839650692994744,-5.884529416743805,0.5610762306263732,-0.5609435856032214,6.3076599248897764,8.442681337772228,0.0025443264094369145,7.375170631331457,30681.451204981655,27982260.482261658,0.00212889,0.00032132,False
STARLINK-30849,25033.98668714,15.02578739,0.0001922,0.7505788448201615,5.193040439079165,4.33564744403695,1.948649637876157,564.7516779825792,567.4182934510891,1.597254065765133,6937.084985716834,-28729678.432706356,52584456239.1286,6960,-0.0006639899999999999,-9.172e-05,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.276047590000001,5.4499999999999997e-05,-0.17723644021077212,0.4231341331950018,2.6975582026021603,-2.698467519142449,83.29404948773481,84.07323822669605,0.028814722943259374,83.68364385721543,350804.5214586146,318131029.6775665,-0.0006029779999999999,-7.007e-05,False
STARLINK-5431,25034.39143812,15.08844923,0.0001326,0.9288415386311062,0.633130403465707,1.4744035375365017,4.8107766809781145,545.9480324192255,547.7826503077549,1.5906207214642936,6917.86534136349,-28809497.014684375,52511561897.32471,11964,-1.5734000000000002e-05,-5.38e-06,0,STARLINK-32195,25034.04318658,15.30183498,0.0001377,0.9278152850309336,4.769906305884163,1.6380892414347898,4.647117157018606,481.45762849484436,483.34505522439304,1.5684393428218737,6853.401341859619,-29080482.95416497,52266325209.451035,2812,-6.1012000000000005e-05,-2.165e-05,0,-0.21338575000000048,-5.1000000000000155e-06,0.0010262536001726108,-4.1367759024184565,-0.16368570389828818,0.16365952395950867,64.4904039243811,64.43759508336188,0.02218137864241987,64.46399950387149,270985.9394805953,245236687.8736725,4.5278e-05,1.6270000000000002e-05,False
